quadweek,year_week,week from y_w (1_52),week in quad (1_4),,,,,,,,,,,basket,1111,1112,1113,1114,1115,1121,1122,1123,1124,1125,1131,1132,1133,1134,1135,1142,1143,1144,1145,1152,1153,1154,1155,1211,1212,1213,1214,1215,1223,1224,1225,1234,1311,1312,1313,1314,1315,1324,1325,1413,1414,1415,1425,1513,1514,1515,1525,2111,2112,2113,2114,2115,2121,2122,2123,2124,2125,2132,2133,2134,2135,2142,2143,2144,2145,2152,2153,2154,2155,2211,2212,2213,2214,2215,2221,2222,2223,2224,2225,2231,2232,2233,2234,2235,2243,2244,2245,2311,2312,2313,2314,2315,2321,2322,2323,2324,2325,2331,2332,2333,2334,2335,2344,2345,2412,2413,2414,2415,2422,2423,2424,2425,2433,2434,2435,2513,2514,2515,2523,2524,2525,2533,2534,2535,2545,3115,3124,3125,3131,3133,3134,3135,3142,3143,3144,3145,3151,3152,3153,3154,3155,3214,3224,3225,3232,3233,3234,3235,3241,3242,3243,3244,3245,3253,3254,3255,3314,3315,3323,3324,3325,3331,3332,3333,3334,3335,3341,3342,3343,3344,3345,3355,3415,3423,3424,3425,3432,3433,3434,3435,3442,3443,3444,3445,3455,3515,3523,3524,3525,3533,3534,3535,3543,3544,3545,4115,4134,4135,4142,4143,4144,4145,4151,4152,4153,4154,4155,4234,4235,4243,4244,4245,4251,4252,4253,4254,4255,4334,4335,4341,4342,4343,4344,4345,4351,4352,4353,4354,4355,4425,4434,4435,4443,4444,4445,4452,4453,4454,4455,4534,4535,4543,4544,4545,4551,4553,4554,4555,5115,5135,5144,5145,5152,5153,5154,5155,5235,5244,5245,5251,5253,5254,5255,5335,5344,5345,5352,5353,5354,5355,5435,5444,5445,5452,5453,5454,5455,5535,5544,5545,5551,5552,5553,5554,5555,,sum
16,2026-12,12,1,,,,,,,,,,,,2912.25,3581,9979.25,7627,3537.666,118,135,364.5,849.167,1478.25,100,0,234.5,515.5,242.5,117.5,293.5,493.75,13,69,122.25,276.25,0,451.25,162.25,1472.5,2667.083,1515.417,0,23,214.5,0,0,107,436.5,848.75,762.917,0,82,22.5,86.25,178.667,6,0,2.25,46.167,4,0,50,15,52.75,26,0,60.25,309.25,550.5,1013.75,54.75,284,926.084,1390.75,0,233.75,429.75,321,121.75,271.75,551,10,0,114.75,721.25,893.25,264.25,0,0,228.75,1530.917,1790.917,0,0,166.75,659,293.25,0,0,0,0,133.5,645.75,1055.334,455.5,0,0,549.5,1819.583,2045.333,0,0,119.5,444.583,124,0,0,0,169.75,347.001,292.916,0,401.25,1307.168,1190.416,12.5,169.5,48.75,0,21,54.75,0,203.583,317.001,0,1.75,1,0,0,0,0,0,0,140.5,1136.333,0,247.5,832.25,979.167,314.5,73,192,636.75,103,2,0,3,0,78.75,892.083,1732.417,0,67.25,319,966.75,252.25,0,0,0,0,0,0,2,86,0,0,169.25,1320.918,1998.417,0,0,135.75,1000.25,284.75,0,0,0,8.75,86.75,0,163.5,1497.667,1605.585,0,109.25,738.583,359.75,0,0,0,22.5,81,92.75,676.585,771.167,25,516.166,402.333,0,0,2,0,0,231.75,1679.5,228,310.5,247.75,1480.333,740.25,0,204.25,11,841,1846.5,132.75,58,280.25,1062.5,232.75,0,358.75,0,93.75,28.75,985.333,1783.333,98.25,58.25,202.25,850.167,289.5,0,0,139,49.75,887.083,1249,0,181.25,656.75,413.75,0,30.5,53.5,500.333,754.333,0,203.75,685.332,588.998,0,0,0,62,79.25,179.5,1199.25,1686.25,0,0,377.25,137.5,335.5,1917.667,1826.916,0,0,589.75,0,119,1828.749,2231.667,0,0,236,0,66.25,1310.249,1579.334,0,0,40,0,0,11.5,452.5,859.248,,126394.166
16,2026-13,13,2,,,,,,,,,,,,2922.999,3545.001,9851.578,7419.986,3502.795,118,135,372.141,826.664,1474.428,100,0,231.428,489.571,242.429,120,295.571,495.172,13,128,125.143,264.286,0,429.857,160.858,1333.285,2422.53,1579.221,0,19.429,205.857,0,0,107.857,447.285,865.061,897.85,0,79.547,34.428,95.258,249.012,10,0,1.714,93.135,8,0,48,11.286,55.072,26.857,0,62.714,306.428,521.839,1000.571,61.429,276.785,904.428,1390.858,0,242.713,423.857,323,175.714,272.429,547.07,9,0,118.857,722.714,878.043,290.679,0,0,225.858,1496.49,1826.13,0,0,173.144,653.558,298.885,0,0,0,0,123.857,667.427,964.189,515.849,0,0,511.717,1753.323,2333.622,0,0,108.314,420.185,130.429,0,0,0,176.856,325.909,415.19,0,391.43,1235.77,1581.148,14.286,149.214,63.308,0,27.571,96.086,0,180.095,586.916,0,1.429,2,0,0,0,0,0,0,130.429,1134.287,0,254.857,818.048,976.285,307.571,74,195.714,621.001,103,2,0,2,0,65.714,860.812,1768.845,0,63.714,167.904,908.747,259.471,0,0,0,0,0,0,2,117.829,0,0,175,1244.384,2204.438,0,0,130.999,935.614,289.593,0,0,0,6.571,145.314,0,154.882,1391.783,1961.946,0,86.427,622.12,445.958,0,0,0,19.624,137.334,107.429,550.573,1263.398,19.881,455.842,576.112,0,0,4,0,0,228.714,1661.809,228,318.571,250.001,1457.573,748.428,0,206.571,11.857,803.571,1864.141,134.714,58.714,299.856,1036.765,236.071,0,414.5,0,101,31.714,937.782,1932.202,97.857,59.714,224.143,850.655,303.085,0,2,219.999,47.286,822.531,1532.508,0,197.859,605.14,471.889,0,92.714,39.547,445.493,1126.614,0,217.859,588.061,837.218,0,0,0,63,79.857,185.144,1176.93,1683.427,0,0,379.713,144.429,386.141,1862.142,1900.975,0,0,695.572,0,197.857,1895.179,2485.008,0,1,383.122,0,67.285,1232.096,1986.526,0,0,119.619,0,0,13.429,388.473,1369.719,,130038.723
16,2026-14,14,3,,,,,,,,,,,,2923.143,3456.359,9804.569,7217.315,3445.01,120.571,129.286,379.287,789.743,1415.214,101.429,0,231.428,472.07,241.286,117.571,293.858,486.905,13,129.571,128.143,266.286,0,375.572,164.286,1288.737,2092.387,1540.323,0,20,192.085,0,0,99.857,434.718,854.396,884.635,0,81.715,40.143,86.619,282.467,15,0,2.571,103.8,6.714,0,48.286,6.286,49.143,22.857,0,60.143,303.144,474.619,955.285,63.571,270,890.856,1347.398,0,245.286,421,325.428,176.429,269.856,539.43,9,0,121.715,694.086,854.522,287.928,0,0,217.001,1443.079,1761.853,0,0,166.856,638.712,277.967,0,0,0,0,119.286,661.356,874.675,536.342,0,0,484.336,1701.019,2415.702,0,0,103,385.84,128.285,0,0,0,158.285,318.976,412.504,0,384.429,1191.866,1738.661,14.714,151.016,71.405,0,27.286,111.404,0,176.744,638.724,0,2.5,3,0,0,0,0,0,0,125.525,1105.998,0,251.714,778.978,968.918,302.857,74.429,194.571,613.572,102,2,0,2,0,28.036,806.533,1729.812,0,65.571,89.5,859.467,268.404,0,0,0,0,0,0,2,125.143,0,0,182.856,1156.674,2233.894,0,0,126.427,939.757,293.181,0,0,0,7,168.071,0,135.571,1295.539,2099.948,0,59.834,565.368,470.312,0,0,0,14.167,177.243,108.429,498.79,1417.781,16.429,398.314,623.671,0,0,4,0,0,220.857,1625.703,228,318.142,249.144,1438.545,746.142,0,205.5,12,787.284,1899.093,138.857,59.429,301.714,1006.608,238.18,0,476.838,0,106,32.857,891.87,2003.558,104.429,59.857,229.886,835,325.153,0,2,267.193,40.143,764.695,1619.711,0,184,552.364,518.592,0,108.054,36.5,401.1,1230.933,0,210.57,561.255,911.922,0,0,0,61,80,184,1150.903,1694.178,0,0,382.143,143.714,389.43,1861.762,1931.334,0,0,731.403,0,197.428,1942.166,2562.833,0,4,466.286,0,71.286,1222.168,2156.708,0,0,128.999,0,0,16,336.355,1449.901,,129085.119
16,2026-15,15,4,,,,,,,,,,,,2923.715,3412.283,9791.804,7020.346,3331.846,125.286,126.143,384.142,765.572,1367.715,103.429,0,234,434.925,240.286,120,295.143,480.999,13,131,129.571,263.572,0,318.657,170.715,1271.706,1970.871,1462.233,0,19.143,175.772,0,0,97.571,420.428,826.801,834.82,0,69.81,42.429,76.54,271.193,13,0,2.857,107.642,4,0,49,2.857,44.715,24.857,0,59,299.141,446.808,914.37,64.857,276,869.608,1315.667,0,249.543,417.322,322,178.714,268.428,525.142,9,0,125.858,643.456,813.368,305.666,0,0,211.001,1356.147,1651.179,0,0,169.429,620.283,269.057,0,0,0,0,108.571,636.745,795.732,517.949,0,0,469.857,1607.513,2219.717,0,0,100.476,363.285,125.571,0,0,0,143.286,276.416,420.896,0,328.943,1132.251,1607.459,16.714,151.974,65.744,0,33.715,104.557,0,162.893,637.381,0,1.5,3,0,0,0,1,0,0,115.45,1064.525,0,251.144,758.213,953.213,304.714,75,197.857,601.001,97,2,0,4,0,26.714,771.168,1657.026,0,66.286,87.144,802.092,261.405,0,0,0,0,0,0,2,109.857,0,0,183.715,1083.323,2155.235,0,0,120.857,894.87,303.667,0,0,0,2,163.714,0,134.714,1167.891,2049.317,0,57.191,528.39,478.418,0,0,0,14.429,169.636,107.311,486.262,1366.137,8.858,378.476,657.367,0,0,4,0,0,215.286,1661.952,228,321.715,243.857,1396.998,790.999,0,203.429,12.857,765.974,1859.343,139.286,59.571,302.714,973.618,235.209,0,439.571,0,111.429,34.857,853.048,2001.608,105.714,62.714,235.429,810.622,338.77,0,0,270.236,42.143,706.471,1627.438,0,172.286,494.249,517.524,0,128.357,41.999,381.209,1217.979,0,181.358,577.151,927.589,0,0,0,60,83,178,1126.645,1684.239,0,0,397.436,149.714,398.286,1776.85,1931.031,0,0,717.725,0,193.858,1885.42,2559.241,0,2,473.429,0,71.285,1143.938,2158.961,0,0,122.229,0,0,17,313.777,1430.257,,125675.05
17,2026-16,16,1,,,,,,,,,,,,2948.573,3510.858,9344.57,6458.705,2869.78,0,69.286,734.287,1161.142,1776.426,128.714,116.571,333.857,482.548,236,107,170.571,480.035,15,132,210.429,294,0,325.857,321.429,1313.928,2030.834,1464.106,0,11.633,179.572,0,0,123.285,429.143,909.091,863.586,0,120.047,69.143,117.678,261.858,17.857,0,4,84.286,4,0,0,28.286,54.429,18,0,56.714,287.713,703.213,1003.478,66.143,429.427,930.366,1208.785,0,288.428,493.944,344,180.714,252,661,10,0,0,483.428,916.279,274.236,0,60.429,364.655,1346.054,1685.631,0,0,104.714,642.604,202.856,0,0,0,0,131,461,847.94,523.244,0,0,443.427,1762.135,2052.604,0,0,135.286,418.751,96.347,0,0,0,136.429,397.344,427.569,0,258.573,1025.243,1432.995,31,132.287,43.142,0,30.607,98.468,15.286,213.042,499.15,0,6.571,3,0,0,0,0,0,0,185.594,916.711,51,327.142,794.737,1130.25,386.429,473.714,390.856,760.93,117,0,0,3,0,159.857,893.704,1865.81,0,0,294.143,1058.132,231.943,0,0,0,0,0,0,0,92.857,0,0,146.428,1324.063,2085.874,0,0,128.715,876.101,268.689,0,0,0,0,115.329,0,225.572,1399.16,1777.309,0,97.428,723.231,471.045,0,0,0,12.143,96.195,91.428,580.128,1058.221,25.857,502.626,481.522,0,0,13.714,0,0,198.905,1819.64,268.286,84.143,333.427,1598.189,932.143,0,224.857,11,777.51,2024.443,111.429,172.571,297.572,1223.463,212.285,0,377.904,0,0,25.143,1001.327,1935.969,0,60.857,283.428,918.096,269.998,0,0,170.893,43.142,739.159,1437.341,0,151.429,686.816,485.86,0,50.9,32.131,530.05,877.562,0,187.573,650.289,729.939,0,0,0,128,55,325,1439.977,1989.284,0,0,492.998,139.571,298.571,2344.675,2108.642,0,4,602.4,57.857,190.571,2182.113,2318.25,0,4,259.393,0,91.428,1366.05,1739.595,0,0,45.176,0,0,18.571,472.418,940.645,,129136.092
17,2026-17,17,2,,,,,,,,,,,,2963.856,3521.143,9280.625,6352.633,2843.284,0,69.714,730.285,1139.826,1742.5,132.429,116.429,339,428.476,235,107.714,170,471.429,15,131.286,213.999,293.858,0,337.143,330.571,1337.857,2048.291,1539.971,0,11.571,178.571,0,0,119.572,432.142,912.659,945.509,0,123.714,62.144,94.623,295.435,16.571,0,5.107,110.792,4,0,0,23.857,49.428,19.571,0,60.143,283.999,672.071,994.748,65.571,389.571,895.282,1211.429,0,277.999,478.786,342.857,181.571,254.428,657.5,10,0,0,483.429,893.353,290.656,0,62.143,331.98,1287.75,1718.698,0,0,105.428,630.285,207.832,0,0,0,0,134.571,435.713,771.982,559.198,0,0,441.001,1701.956,2251.349,0,0,138.285,399.26,102.542,0,0,0,143.858,375.019,478.129,0,231.344,992.874,1603.899,27.429,133.287,52.845,0,26.486,105.251,18.143,206.025,590.282,0,2.714,2,0,0,0,0,0,0,173.19,915.856,52,300.917,775.184,1129.885,380.429,483.715,392.286,740,116,0,0,4,0,118.285,843.57,1826.714,0,0,300.572,1011.503,228.7,0,0,0,0,0,0,0,102.371,0,0,153.714,1254.655,2223.851,0,0,129.286,795.266,288.285,0,0,0,0,135.595,0,203.857,1330.591,1992.436,0,79.904,663.428,507.371,0,0,0,19.286,154.083,78.893,519.561,1298.743,20.571,444.863,612.535,0,0,14,0,0,186.286,1811.084,277.428,87.143,336.571,1571.283,931.571,0,226.857,11,749.57,2007.288,115,163.428,306.572,1185.784,221.471,0,424.143,0,0,24.286,962.273,2015.97,0,63,284.143,877.27,271.604,0,0,247.928,33.858,688.179,1516.216,0,148.858,636.858,507.096,0,107.914,24.381,501.627,1138.576,0,180.002,623.451,861.043,0,0,0,127.429,55,326.573,1427.476,1975.215,0,0,494.285,142.429,305.857,2257.841,2092.723,0,4,642.858,60.571,197.571,2125.856,2404.553,0,4.857,323.285,0,98.285,1265.029,1859.393,0,0,73.4,0,0,20.714,383.66,1163.382,,129985.741
17,2026-18,18,3,,,,,,,,,,,,2971.856,3496.426,9070.801,5957.626,2658.537,0,71,720.285,1083.503,1655.903,137.286,115.714,344.571,417.143,231,108.286,173.428,465.428,15,131,216.714,291.001,0,345.429,344,1267.286,1959.09,1435.865,0,12,162.357,0,0,122,429.999,846.912,909.257,0,101,50.999,82.882,270.346,14,0,5.6,114.114,1,0,0,15.4,42.071,19,0,62.714,271.285,630.048,942.036,66.286,373.142,872.143,1210.142,0,275.285,472.002,344.571,182.714,262.001,651.143,10,0,0,460.286,833.57,293.628,0,56.429,302.119,1210.391,1658.81,0,0,107.714,617.905,205.88,0,0,0,0,141.143,396.856,731.018,530.942,0,0,434.429,1665.151,2242.694,0,0,135.286,377.002,104.285,0,0,0,145.713,346.838,479.836,0,219.668,967.431,1622.96,21.286,127.015,56.428,0,20.691,106.819,8.571,182.14,621.741,0,1,2,0,0,0,0,0,0,165,916.427,53.143,288.857,750.419,1123.213,375,489.286,395.428,718.286,115,0,0,5,0,79.285,832.797,1780.8,0,0,291.571,970.285,225.929,0,0,0,0,0,0,0,108.429,0,0,159.143,1194.024,2280.167,0,0,129.142,756.058,287.666,0,0,0,0,136.057,0,172.143,1310.571,2049.697,0,83.858,636.362,537.519,0,0,0,17,167.846,70.572,517.524,1377.41,15,424.051,662.224,0,0,13,0,0,180.714,1794.856,288.572,88.571,342.286,1565.4,928,0,227.43,13.143,705.503,1985.856,117.714,148.857,306.143,1152.28,231.549,0,448.714,0,0,23.429,925.093,2066.859,0,68.286,281.571,857.56,282.059,0,0,267.572,32.286,673.572,1583.595,0,166.428,629.499,521.571,0,115.333,20.738,489.01,1272.564,0,174.108,560.863,972.699,0,0,0,126.857,55,331.286,1398.099,1951.286,0,0,495.667,146.714,310,2227.49,2086.759,0,4,676.573,60.429,198.143,2061.427,2487.956,0,5.976,378.086,0,92.142,1227.202,1962.46,0,0,103,0,0,21.714,362.536,1305.051,,128211.627
17,2026-19,19,4,,,,,,,,,,,,2959.999,3504.856,8939.507,5834.799,2590.751,0,69.286,714.285,1092.287,1615.571,133.429,115.571,349.286,411.856,228,109,175,468.713,15,131,217,287.429,0,337.857,350.285,1265.857,1964.336,1409.946,0,10,144.321,0,0,126.143,410.142,834.757,890.564,0,91.144,31.572,70.833,270.718,12,0,6,110.804,2,0,0,10.286,34.143,20.143,0,63.857,269.286,604.285,910.522,67,381.856,844.239,1182.047,0,277.428,463.382,344.714,183,262.572,629.858,10,0,0,439.998,810.828,286.286,0,42.714,283.144,1175.146,1612.877,0,0,106.428,599.999,215.695,0,0,0,0,146.715,371.628,736.916,557.893,0,0,438.428,1617.735,2173.11,0,0,129.428,368.957,113.096,0,0,0,153.143,328.808,500.889,0,223.643,943.553,1702.876,21.429,122.999,62.241,0,21.071,120.511,1,174.76,743.276,0,1,2,0,0,0,0,0,0,157.286,912.057,54.429,281.971,729.608,1113,368.429,493.715,406.571,709.857,114,0,0,8,0,70.476,829.427,1748.863,0,0,267.427,960.484,223.601,0,0,0,0,0,0,0,87,0,0,162.286,1159.638,2267.96,0,0,130.143,742.186,293.419,0,0,0,0,136.75,0,163.857,1332.312,2098.501,0,80.714,607.783,583.992,0,0,0,7.857,207.502,31.857,532.185,1615.574,14.286,437.894,709.845,0,0,13,0,0,174.857,1776.713,288.429,89.857,344.428,1559.716,924.713,0,233,15,671.573,1996.073,119.857,140.714,299.429,1125.047,233.874,0,438.314,0,0,22.429,891.014,2052.56,0,71.857,275.143,827.543,286.001,0,0,281.279,24,641.772,1651.809,0,188.428,609.739,532.824,0,117.833,16.571,488.928,1440.249,0,171.256,545.252,1115.909,0,0,0,123.714,14,324.714,1351.642,1921.833,0,0,485.172,151.857,296,2166.666,2088.843,0,4,667.713,64.143,171.286,2019.384,2481.619,0,6,378.24,0,89.857,1180.049,2080.234,0,0,121.571,0,0,23.714,314.233,1499.366,,127786.324
18,2026-20,20,1,,,,,,,,,,,,3631.286,3193.856,8682.711,5710.69,2081.747,0,213.428,765.999,1271.929,2077,0,212.571,309.143,527.8,268.571,105.857,242.857,602.573,18,185.857,207.287,304.5,0,0,398.287,1315.572,2051.862,1339.243,0,10.321,163.714,0,0,126,424.999,817.603,766.32,0,98.69,20.571,130.913,217.574,6,0,2.571,91.857,2,0,0,23.429,34.286,15,0,0,344.572,682.147,973.572,129.715,402.999,1068.142,1199.429,0,331.857,508.001,394,129,348,832.142,12,0,70.143,341.427,683.386,227.893,0,0,365.856,1494.42,1712.162,0,0,300.715,766.498,244.858,0,0,0,0,68.714,505.571,777.19,481.064,0,0,535.572,1652.177,1986.88,0,0,90.427,440.142,97.547,0,0,0,25,400.737,386.935,0,157.858,917.074,1275.097,34.857,201.67,42.81,0,48.715,104.278,28.143,304.902,410.929,0,0,2.857,0,0,0,0,0,0,195.881,1250.406,56.571,258.429,1019.116,1231.714,352.286,496.286,407.142,877.262,140,0,0,15,0,15.571,915.77,1970.808,0,0,295.999,1171.02,260.643,0,0,0,0,0,0,0,117.186,0,0,251.714,1504.222,2008.036,0,0,125.713,899.497,265.119,0,1,0,0,68.928,0,216.287,1516.719,1614.469,0,316,839.21,428.38,0,0,0,7.571,70.141,49.57,732.944,871.165,103.715,559.148,385.874,0,0,12,0,0,281.238,2137.086,394,134.428,559.715,1896.145,828.429,0,254,18,824.12,2127.886,118.429,141.715,334.286,1179.812,222.131,0,454.964,0,0,63.429,1013.838,1781.321,0,58,246,833.457,276.535,0,2,157.929,58,897.839,1284.869,0,317.284,868.289,460.027,0,51.813,162.714,656.156,710.626,0,104.143,882.571,611.696,0,0,0,100.857,56.857,248.428,1552.044,2091.607,0,0,588.285,163.429,441.858,2416.416,2168.249,0,2,543.544,0,168.543,1973.264,2299.5,0,4,218.571,0,52.857,1321.829,1549.481,0,0,41.5,0,0,32.999,524.382,874.039,,129944.525
